,net
96154,0.0055999999999999
96155,-0.0326
96156,-0.0045
96157,-0.0267999999999999
96158,0.0175
96159,0.0346
96160,-0.0035999999999999
96161,0.0346
96162,0.0097
96163,-0.0089
96164,-0.0102999999999999
96165,-0.0104
96166,0.0036
96167,-0.0009
96168,-0.0039
96169,-0.0244999999999999
96170,-0.024
96171,-0.0145
96172,-0.024
96173,0.0140999999999999
96174,0.0346
96175,-0.024
96176,-0.021
96177,0.0093999999999999
96178,-0.0102999999999999
96179,-0.0039
96180,0.0135
96181,0.0045
96182,-0.0089
96183,-0.0102999999999999
96184,0.0036
96185,0.0101999999999999
96186,-0.0039
96187,-0.0084
96188,0.0346
96189,-0.0057
96190,0.0065999999999999
96191,0.0399999999999999
96192,0.0
96193,0.0399999999999999
96194,0.0135
96195,0.0197999999999999
96196,-0.0045
96197,-0.0036999999999999
96198,-9.9999999999989e-05
96199,0.0172
96200,-0.007
96201,-0.0098999999999999
96202,-0.0005999999999999
96203,0.0186999999999999
96204,0.0346
96205,-0.0004
96206,-0.021
96207,0.0082999999999999
96208,0.0417
96209,0.0346
96210,-0.0089
96211,-0.007
96212,-0.0112999999999999
96213,-0.0103999999999999
96214,0.0346
96215,-0.0035999999999999
96216,0.0346
96217,-0.0326
96218,-0.0032
96219,0.0021
96220,0.0416
96221,0.0346
96222,0.0112999999999999
96223,-0.0027999999999999
96224,-0.0009
96225,-0.0135
96226,0.0346
96227,-0.0035999999999999
96228,0.0175
96229,0.0346
96230,-0.0098999999999999
96231,0.0346
96232,-0.0027999999999999
96233,0.0416
96234,0.0093999999999999
96235,0.0175
96236,0.0036
96237,0.002
96238,0.0075999999999999
96239,0.011
96240,0.0093999999999999
96241,0.0013
96242,-0.0089
96243,-0.0326
96244,0.0050999999999999
96245,0.0112999999999999
96246,-0.0016
96247,-0.0262
96248,0.0346
96249,0.0346
96250,-0.0035999999999999
96251,-0.0074
96252,-0.0262
96253,0.0346
96254,-0.0193999999999999
96255,-0.0042999999999999
96256,0.0346
96257,0.0082999999999999
96258,-0.0126
96259,-0.008
96260,-0.0145
96261,-9.9999999999989e-05
96262,0.0015999999999999
96263,-0.0009
96264,0.0346
96265,-9.9999999999989e-05
96266,0.0075999999999999
96267,-0.0102999999999999
96268,-0.0396
96269,-0.0146
96270,0.0346
96271,-0.0036999999999999
96272,-0.021
96273,-0.0326
96274,-0.0135
96275,-0.0112999999999999
96276,-0.0257
96277,-0.0089
96278,0.0112999999999999
96279,0.0075999999999999
96280,0.0175
96281,-0.0009
96282,-0.0135
96283,-0.0145
96284,0.0065999999999999
96285,-0.0135
96286,-0.024
96287,0.0346
96288,-0.0262
96289,0.011
96290,0.0346
96291,-0.0089
96292,0.014
96293,-0.007
96294,-0.0326
96295,-0.0098999999999999
96296,0.0081999999999999
96297,-0.0104
96298,-0.0027999999999999
96299,-0.0104
96300,-9.9999999999989e-05
96301,-0.0166999999999999
96302,0.0346
96303,0.0050999999999999
96304,-0.021
96305,-0.0039
96306,-9.9999999999989e-05
96307,-0.0145
96308,0.0081999999999999
96309,0.0346
96310,-0.0112999999999999
96311,0.0252999999999999
96312,0.0075
96313,-0.0027999999999999
96314,-0.0326
96315,0.0416
96316,0.014
96317,0.002
96318,-9.9999999999989e-05
96319,0.0013
96320,0.0346
96321,0.0041999999999999
96322,-0.0326
96323,0.011
96324,0.0112999999999999
96325,-0.0104
96326,0.0172
96327,-0.0146
96328,-0.0016
96329,0.0417
96330,0.0081999999999999
96331,-0.0045
96332,0.0346
96333,0.0098999999999999
96334,-0.0135
96335,0.0417
96336,0.0112999999999999
96337,0.0346
96338,-0.0135
96339,-0.0326
96340,0.0050999999999999
96341,-0.0145
96342,0.0075999999999999
96343,0.0098999999999999
96344,0.0065999999999999
96345,0.0175
96346,-0.0396
96347,-0.007
96348,-9.9999999999989e-05
96349,-0.024
96350,-0.0257
96351,0.0043999999999999
96352,0.0416
96353,-0.0016
96354,-0.0102999999999999
96355,0.0417
96356,0.0346
96357,0.0166
96358,0.0
96359,-0.0103999999999999
96360,-9.9999999999989e-05
96361,-0.0098999999999999
96362,0.0075
96363,0.0065999999999999
96364,-0.0016
96365,0.0082999999999999
96366,0.0098999999999999
96367,0.0065999999999999
96368,-9.9999999999989e-05
96369,0.0493
96370,-0.0039
96371,0.0252999999999999
96372,0.0346
96373,-0.0135
96374,-0.0042999999999999
96375,0.0081999999999999
96376,0.0346
96377,-0.0161999999999999
96378,-0.0326
96379,-0.0166999999999999
96380,-0.021
96381,0.0186999999999999
96382,-0.0193999999999999
96383,-0.008
96384,0.0057999999999999
96385,0.0043999999999999
96386,0.0065999999999999
96387,0.0186999999999999
96388,0.011
96389,0.0081999999999999
96390,-0.0074
96391,0.0082999999999999
96392,0.0339999999999999
96393,-0.0326
96394,0.0135
96395,-0.0084
96396,-9.9999999999989e-05
96397,-0.0074
96398,-0.0112999999999999
96399,0.0346
96400,0.0075999999999999
96401,-0.024
96402,0.0093999999999999
96403,-0.0135
96404,-0.024
96405,-0.0396
96406,0.0346
96407,0.0081999999999999
96408,-0.0348999999999999
96409,0.0346
96410,0.0135
96411,0.0057999999999999
96412,-0.0102999999999999
96413,-0.0146999999999999
96414,-0.0135
96415,0.0346
96416,-0.0161999999999999
96417,-9.9999999999989e-05
96418,-0.0348999999999999
96419,0.011
96420,0.0101999999999999
96421,0.0045
96422,-0.0102999999999999
96423,-0.0102999999999999
96424,0.0105
96425,0.0179
96426,-0.0084
96427,0.0093999999999999
96428,0.0346
96429,0.002
96430,-0.0146
96431,-0.0089
96432,-0.0348999999999999
96433,0.0399999999999999
96434,-0.0145
96435,0.0346
96436,0.0417
96437,-0.024
96438,-0.0027999999999999
96439,-0.0027999999999999
96440,0.0186999999999999
96441,0.0093999999999999
96442,0.0417
96443,0.0045
96444,0.0082999999999999
96445,-0.0039
96446,0.0013
96447,-0.024
96448,0.0093999999999999
96449,0.0417
96450,-0.021
96451,-0.0145
96452,-0.0135
96453,-9.9999999999989e-05
96454,0.0416
96455,0.0082999999999999
96456,-0.0230999999999999
96457,0.0493
96458,0.0112999999999999
96459,-0.0230999999999999
96460,0.0346
96461,0.0493
96462,0.0417
96463,-0.0087
96464,0.0346
96465,-0.0039
96466,0.0346
96467,-0.024
96468,0.0182
96469,0.0346
96470,0.0111999999999999
96471,-0.0135
96472,-0.0244999999999999
96473,0.0346
96474,-0.0016
96475,-0.0035999999999999
96476,0.0252999999999999
96477,-0.0036999999999999
96478,-0.0135
96479,-0.0112999999999999
96480,0.0050999999999999
96481,0.0030999999999999
96482,0.0343
96483,0.0172
96484,-0.0135
96485,-0.024
96486,-0.0036999999999999
96487,-0.0257
96488,0.0075999999999999
96489,0.0346
96490,0.0346
96491,-0.0262
96492,-0.0262
96493,0.0097
96494,-0.0057
96495,-0.0089
96496,-0.0161999999999999
96497,-0.0135
96498,0.0252999999999999
96499,-0.0042999999999999
96500,0.0050999999999999
96501,-0.0084
96502,0.002
96503,-0.0104
96504,0.0101999999999999
96505,0.0343
96506,-9.9999999999989e-05
96507,-0.0009
96508,-0.024
96509,-0.0161999999999999
96510,0.0075999999999999
96511,-0.021
96512,0.0093999999999999
96513,0.0339999999999999
96514,0.0417
96515,-0.0146999999999999
96516,-0.0135
96517,0.0417
96518,-0.0102999999999999
96519,-0.0257
96520,0.0172
96521,-0.0098999999999999
96522,-0.0084
96523,-0.0103999999999999
96524,-0.0262
96525,0.0041999999999999
96526,-0.0135
96527,0.0346
96528,-0.0098999999999999
96529,-0.0112999999999999
96530,-0.0166999999999999
96531,0.0013
96532,0.0030999999999999
96533,-0.024
96534,0.0172
96535,-0.0161999999999999
96536,0.0112999999999999
96537,-0.0135
96538,-0.0104
96539,-0.0244999999999999
96540,0.0055999999999999
96541,0.0493
96542,-0.0027999999999999
96543,0.0346
96544,-0.0161999999999999
96545,-0.0135
96546,-0.0042999999999999
96547,0.0043999999999999
96548,-0.0098999999999999
96549,0.0346
96550,0.0098999999999999
96551,-0.0166999999999999
96552,0.0046999999999999
96553,-9.9999999999989e-05
96554,-0.0098999999999999
96555,0.0493
96556,0.0346
96557,-0.0396
96558,0.0045
96559,0.011
96560,-0.024
96561,0.0399999999999999
96562,0.0005
96563,-0.0057
96564,0.0135
96565,-0.0145
96566,0.0346
96567,-0.0396
96568,0.0346
96569,0.0013
96570,-0.0166999999999999
96571,-0.0045
96572,0.0346
96573,0.011
96574,0.0046999999999999
96575,0.0082999999999999
96576,-0.0098999999999999
96577,-0.0016
96578,0.0346
96579,-0.0267999999999999
96580,-0.0084
96581,0.0013
96582,-0.0039
96583,0.0222999999999999
96584,0.0055999999999999
96585,-0.0005999999999999
96586,0.0493
96587,0.0346
96588,0.0101999999999999
96589,0.0346
96590,-0.0326
96591,-0.0039
96592,0.0175
96593,-0.0045
96594,0.0065999999999999
96595,0.0346
96596,-0.0089
96597,-0.0078999999999999
96598,-0.0045
96599,-0.0126
96600,-0.0009
96601,-0.0145
96602,0.0036
96603,-0.0141999999999999
96604,0.0252999999999999
96605,0.0399999999999999
96606,0.0197999999999999
96607,-0.0035999999999999
96608,0.0416
96609,0.0346
96610,-0.0146999999999999
96611,0.0175
96612,0.0015999999999999
96613,-9.9999999999989e-05
96614,-0.0211
96615,0.0135
96616,0.0013
96617,0.0093999999999999
96618,-0.0042999999999999
96619,-0.0005999999999999
96620,-0.0057
96621,0.0172
96622,0.0030999999999999
96623,0.0036999999999999
96624,-0.008
96625,0.0081999999999999
96626,-9.9999999999989e-05
96627,0.0346
96628,-0.0027999999999999
96629,-0.024
96630,0.0346
96631,0.0045
96632,0.0346
96633,-0.0087
96634,-0.0326
96635,-0.0135
96636,0.0346
96637,0.0093999999999999
96638,0.0093999999999999
96639,-0.0057
96640,-0.0102999999999999
96641,0.011
96642,0.0135
96643,0.0346
96644,-0.0102999999999999
96645,0.0041999999999999
96646,0.0346
96647,-0.015
96648,-0.0135
96649,0.014
96650,0.0346
96651,0.0339999999999999
96652,-9.9999999999989e-05
96653,-9.9999999999989e-05
96654,-0.0009
96655,0.0141999999999999
96656,0.0222999999999999
96657,0.0346
96658,-0.015
96659,0.011
96660,-0.0009
96661,-0.024
96662,0.0346
96663,-0.021
96664,-0.0244999999999999
96665,0.0346
96666,-0.0146
96667,0.0346
96668,-0.0103999999999999
96669,0.0346
96670,0.0098999999999999
96671,-0.024
96672,0.0098999999999999
96673,-0.007
96674,-0.0146
96675,-9.9999999999989e-05
96676,-0.0166999999999999
96677,0.0172
96678,0.0346
96679,-0.024
96680,0.0015999999999999
96681,-0.0146999999999999
96682,-0.0002999999999999
96683,-0.0244999999999999
96684,-0.0098999999999999
96685,-0.0193999999999999
96686,0.0346
96687,0.0075
96688,0.0175
96689,-0.015
96690,-0.0135
96691,-0.0135
96692,0.0346
96693,-0.0244999999999999
96694,-0.0084
96695,-0.0045
96696,0.014
96697,-0.0087
96698,-0.0396
96699,-0.008
96700,0.0065999999999999
96701,0.0097
96702,-0.0135
96703,-0.0112999999999999
96704,-0.0087
96705,-0.0211
96706,-0.0326
96707,-0.0145
96708,0.0141999999999999
96709,0.0399999999999999
96710,0.0346
96711,0.0346
96712,-0.0230999999999999
96713,-0.0145
96714,0.0339999999999999
96715,0.0082999999999999
96716,0.0346
96717,0.0055999999999999
96718,-0.0135
96719,0.0036999999999999
96720,0.0346
96721,-0.0042999999999999
96722,0.0197999999999999
96723,-0.0027999999999999
96724,-9.9999999999989e-05
96725,-0.0396
96726,0.014
96727,-0.0146999999999999
96728,-0.0104
96729,0.014
96730,0.0346
96731,-0.024
96732,0.0043999999999999
96733,-0.0112999999999999
96734,-0.007
96735,0.0111999999999999
96736,0.0339999999999999
96737,-0.0036999999999999
96738,0.0112999999999999
96739,0.0030999999999999
96740,-0.0135
96741,0.0005
96742,0.0346
96743,0.0346
96744,0.0346
96745,0.0045
96746,0.0346
96747,-0.007
96748,-0.007
96749,0.014
96750,-0.0244999999999999
96751,0.0045
96752,0.0134
96753,-0.0146999999999999
96754,-0.0102999999999999
96755,0.0346
96756,0.0015999999999999
96757,0.0095999999999999
96758,0.0339999999999999
96759,0.0346
96760,-0.0396
96761,0.0097
96762,0.0093999999999999
96763,0.0105
96764,-0.0027999999999999
96765,-0.0036999999999999
96766,-0.015
96767,-0.0057
96768,-0.0146999999999999
96769,-0.0009
96770,0.0134
96771,0.0346
96772,-0.0027999999999999
96773,-0.007
96774,-0.0161999999999999
96775,-0.0035999999999999
96776,0.0075
96777,-0.0032
96778,-0.021
96779,-9.9999999999989e-05
96780,0.0097
96781,0.0075
96782,0.0111999999999999
96783,-0.0230999999999999
96784,-0.0009
96785,-0.0146999999999999
96786,-0.008
96787,0.0075999999999999
96788,0.0346
96789,-0.0348999999999999
96790,0.0172
96791,0.0105
96792,0.0111999999999999
96793,0.0030999999999999
96794,0.0036
96795,0.0399999999999999
96796,-0.0102999999999999
96797,0.0346
96798,0.0346
96799,-0.007
96800,0.011
96801,-0.0098999999999999
96802,0.0339999999999999
96803,0.0105
96804,0.0346
96805,-0.0145
96806,-0.0326
96807,-0.0262
96808,0.0093999999999999
96809,0.0346
96810,-0.0102999999999999
96811,0.0112999999999999
96812,0.0105
96813,-0.0244999999999999
96814,0.0013
96815,0.0339999999999999
96816,-0.0009
96817,0.011
96818,-0.0005999999999999
96819,-0.007
96820,0.0252999999999999
96821,-0.0244999999999999
96822,-0.0035999999999999
96823,-0.0141999999999999
96824,0.0111999999999999
96825,0.0082999999999999
96826,0.0045
96827,0.0097
96828,-0.007
96829,0.0101999999999999
96830,0.0141999999999999
96831,-0.0135
96832,-0.0348999999999999
96833,0.0417
96834,-0.0103999999999999
96835,0.0082999999999999
96836,-0.0135
96837,0.0493
96838,-9.9999999999989e-05
96839,0.0111999999999999
96840,0.0182
96841,-0.0146
96842,0.0182
96843,-0.008
96844,0.0346
96845,0.0172
96846,-0.0016
96847,0.0098999999999999
96848,-0.0146999999999999
96849,0.0097
96850,-0.0230999999999999
96851,-0.007
96852,-0.007
96853,-0.0089
96854,0.0346
96855,-0.0112999999999999
96856,0.0399999999999999
96857,-0.0161999999999999
96858,0.0075999999999999
96859,-0.0146999999999999
96860,-0.0126
96861,0.0399999999999999
96862,0.0093999999999999
96863,-0.0126
96864,0.0346
96865,0.002
96866,0.0493
96867,-0.0348999999999999
96868,-0.0087
96869,-9.9999999999989e-05
96870,0.0093999999999999
96871,-0.0098999999999999
96872,-0.0146999999999999
96873,-9.9999999999989e-05
96874,0.0346
96875,-0.0396
96876,0.0346
96877,0.0346
96878,0.0015999999999999
96879,0.0175
96880,0.0140999999999999
96881,-0.0045
96882,-0.0135
96883,-0.0087
96884,-0.007
96885,-0.0146
96886,0.0346
96887,-0.0102999999999999
96888,0.0101999999999999
96889,0.0065999999999999
96890,-0.0166999999999999
96891,0.0346
96892,-0.024
96893,0.008
96894,0.0057999999999999
96895,0.0346
96896,-0.0102999999999999
96897,-0.0087
96898,0.0346
96899,-0.0146
96900,0.0139
96901,-0.0135
96902,0.0222999999999999
96903,0.0346
96904,-0.0244999999999999
96905,-0.0135
96906,-0.0135
96907,0.0346
96908,0.0112999999999999
96909,-0.0098999999999999
96910,-0.0135
96911,0.0081999999999999
96912,0.0082999999999999
96913,0.0013
96914,0.0346
96915,0.0346
96916,-0.0146999999999999
96917,0.0050999999999999
96918,-0.0135
96919,0.0036
96920,-0.0326
96921,0.0036
96922,-0.0035999999999999
96923,-0.021
96924,-0.0042999999999999
96925,-0.0004
96926,-0.024
96927,-0.0145
96928,0.0095999999999999
96929,0.0343
96930,-0.0087
96931,0.0015999999999999
96932,0.0
96933,-0.008
96934,-0.008
96935,0.0346
96936,-0.0145
96937,0.0252999999999999
96938,0.0346
96939,0.0252999999999999
96940,-0.0141999999999999
96941,0.0493
96942,-0.0141999999999999
96943,0.0175
96944,-0.0166999999999999
96945,0.0097
96946,-9.9999999999989e-05
96947,-0.0257
96948,0.0346
96949,0.0097
96950,0.0093999999999999
96951,-0.0166999999999999
96952,0.0041999999999999
96953,0.0081999999999999
96954,-0.0016
96955,-9.9999999999989e-05
96956,0.0036999999999999
96957,-0.007
96958,-0.0009
96959,-0.0102999999999999
96960,-0.0103999999999999
96961,0.0493
96962,-9.9999999999989e-05
96963,0.0111999999999999
96964,-0.0146999999999999
96965,-0.0016
96966,-0.0005999999999999
96967,0.0416
96968,-0.0166999999999999
96969,-0.0146999999999999
96970,0.0093999999999999
96971,-0.0002999999999999
96972,-0.021
96973,0.0346
96974,-9.9999999999989e-05
96975,-0.0078999999999999
96976,-0.021
96977,0.0021
96978,-0.008
96979,0.0140999999999999
96980,-0.024
96981,-0.021
96982,-9.9999999999989e-05
96983,0.0101999999999999
96984,0.0093999999999999
96985,-0.0135
96986,0.0417
96987,0.0139
96988,0.0197999999999999
96989,0.0134
96990,-0.0145
96991,0.0346
96992,0.0346
96993,-0.0244999999999999
96994,-9.9999999999989e-05
96995,0.0134
96996,0.0346
96997,0.0097
96998,-0.0016
96999,0.0045
97000,-0.0145
97001,0.0222999999999999
97002,-0.008
97003,-0.0135
97004,-0.0112999999999999
97005,-0.021
97006,0.0346
97007,0.0252999999999999
97008,-0.024
97009,-9.9999999999989e-05
97010,-0.024
97011,-0.0135
97012,0.0036
97013,-0.0102999999999999
97014,-0.0045
97015,0.0399999999999999
97016,-0.0126
97017,0.0093999999999999
97018,-0.0042999999999999
97019,0.0172
97020,0.0346
97021,-0.0089
97022,0.0135
97023,0.0417
97024,0.0346
97025,-0.0042999999999999
97026,0.0081999999999999
97027,0.0175
97028,0.0346
97029,0.0346
97030,-0.0135
97031,-0.0039
97032,-0.0161999999999999
97033,0.011
97034,0.0139
97035,-0.0045
97036,0.0041999999999999
97037,0.014
97038,-0.0146
97039,0.0346
97040,0.0346
97041,-0.024
97042,0.0346
97043,-0.0145
97044,0.0346
97045,-0.0230999999999999
97046,0.0045
97047,0.0493
97048,0.0093999999999999
97049,-0.0135
97050,-0.0230999999999999
97051,-0.024
97052,0.0057999999999999
97053,-0.0112999999999999
97054,-0.008
97055,-0.0161999999999999
97056,-0.0244999999999999
97057,0.0346
97058,0.0036999999999999
97059,-0.0042999999999999
97060,-0.0112999999999999
97061,-0.0036999999999999
97062,0.0346
97063,0.0043999999999999
97064,0.0050999999999999
97065,0.0346
97066,-0.0102999999999999
97067,0.0399999999999999
97068,-0.0135
97069,0.0346
97070,0.0030999999999999
97071,0.0036
97072,-0.0078999999999999
97073,0.0346
97074,-0.0045
97075,-0.0032
97076,0.014
97077,0.0105
97078,-0.0102999999999999
97079,0.0098999999999999
97080,-0.0230999999999999
97081,0.0135
97082,-0.0039
97083,0.0399999999999999
97084,-0.0126
97085,-0.0112999999999999
97086,-0.0348999999999999
97087,0.0346
97088,0.0065999999999999
97089,0.0346
97090,0.0111999999999999
97091,-0.0166999999999999
97092,-0.0039
97093,0.0095999999999999
97094,0.0082999999999999
97095,-9.9999999999989e-05
97096,-0.0135
97097,0.0105
97098,-0.0039
97099,-0.0102999999999999
97100,0.0346
97101,0.002
97102,0.0081999999999999
97103,0.0093999999999999
97104,0.0346
97105,-0.024
97106,0.0346
97107,0.0346
97108,-0.0135
97109,0.0346
97110,-9.9999999999989e-05
97111,-0.007
97112,0.0417
97113,0.0166
97114,-0.0104
97115,-0.007
97116,0.0065999999999999
97117,-0.0146999999999999
97118,-0.021
97119,0.0098999999999999
97120,0.011
97121,0.0093999999999999
97122,-0.0112999999999999
97123,0.011
97124,-0.0146999999999999
97125,0.0082999999999999
97126,0.0005
97127,0.0493
97128,0.0134
97129,0.0065999999999999
97130,0.0140999999999999
97131,-0.0135
97132,-0.0102999999999999
97133,-0.0267999999999999
97134,0.0346
97135,-0.0027999999999999
97136,0.0105
97137,-0.0009
97138,-0.0087
97139,0.0346
97140,0.0346
97141,-0.0146999999999999
97142,0.0346
97143,0.0093999999999999
97144,-0.0161999999999999
97145,-0.0244999999999999
97146,0.0134
97147,0.0346
97148,0.0346
97149,-0.0039
97150,-9.9999999999989e-05
97151,-0.0135
97152,0.0082999999999999
97153,-0.0326
97154,0.0041999999999999
97155,-0.0005999999999999
97156,-0.0087
97157,0.0346
97158,0.0036
97159,0.008
97160,-0.0027999999999999
97161,0.0075999999999999
97162,0.0082999999999999
97163,0.0065999999999999
97164,-0.0230999999999999
97165,-0.0326
97166,-0.0145
97167,0.0021
97168,-0.0045
97169,0.0346
97170,0.0346
97171,0.0101999999999999
97172,0.0346
97173,0.0093999999999999
97174,0.0197999999999999
97175,-0.0035999999999999
97176,0.0175
97177,0.0082999999999999
97178,0.0097
97179,-0.0257
97180,0.0346
97181,0.0065999999999999
97182,0.0036999999999999
97183,-0.0004
97184,-0.0257
97185,-0.0098999999999999
97186,0.0346
97187,0.0082999999999999
97188,-0.0244999999999999
97189,0.0416
97190,0.0081999999999999
97191,0.0005
97192,-0.0396
97193,0.0093999999999999
97194,0.0093999999999999
97195,0.0346
97196,0.0346
97197,0.0172
97198,0.0346
97199,0.0139
97200,-0.0166999999999999
97201,0.0416
97202,0.0082999999999999
97203,0.0346
97204,-0.0244999999999999
97205,0.0343
97206,-0.0230999999999999
97207,-0.0146999999999999
97208,-0.0084
97209,-0.0036999999999999
97210,0.0134
97211,0.0166
97212,0.0339999999999999
97213,-0.024
97214,0.0075
97215,-0.0057
97216,-0.0016
97217,0.0186999999999999
97218,0.014
97219,0.0112999999999999
97220,-0.0039
97221,0.0111999999999999
97222,-0.0035999999999999
97223,-9.9999999999989e-05
97224,-0.0102999999999999
97225,0.0252999999999999
97226,0.0055999999999999
97227,-0.0104
97228,-0.0057
97229,-0.0005999999999999
97230,0.0346
97231,0.0346
97232,0.0252999999999999
97233,0.0081999999999999
97234,0.0346
97235,-0.0135
97236,-0.0084
97237,0.0093999999999999
97238,-0.0267999999999999
97239,0.0417
97240,0.0416
97241,-0.0016
97242,-9.9999999999989e-05
97243,0.0075999999999999
97244,-9.9999999999989e-05
97245,-0.0146999999999999
97246,0.0252999999999999
97247,0.0093999999999999
97248,0.0416
97249,0.0416
97250,0.0105
97251,-0.024
97252,-0.024
97253,-0.0244999999999999
97254,-0.0087
97255,0.0021
97256,-0.0166999999999999
97257,0.0065999999999999
97258,-0.0146
97259,-0.0039
97260,0.0057999999999999
97261,0.0346
97262,0.0346
97263,0.0082999999999999
97264,-0.0102999999999999
97265,0.0135
97266,-0.0112999999999999
97267,0.0093999999999999
97268,0.0081999999999999
97269,-0.0262
97270,0.0036
97271,-0.0257
97272,-0.007
97273,0.0105
97274,0.0134
97275,-0.0135
97276,0.0095999999999999
97277,-0.0267999999999999
97278,0.0112999999999999
97279,0.0346
97280,0.0346
97281,0.0036999999999999
97282,0.0493
97283,-0.0146
97284,0.0343
97285,0.0041999999999999
97286,0.0346
97287,-0.0262
97288,0.0346
97289,0.0140999999999999
97290,-0.024
97291,-0.0042999999999999
97292,0.0346
97293,-0.0057
97294,-0.0135
97295,0.0346
97296,-0.008
97297,0.0015999999999999
97298,-0.0102999999999999
97299,0.0075999999999999
97300,0.0140999999999999
97301,-0.024
97302,0.0
97303,0.0046999999999999
97304,-0.0103999999999999
97305,0.0166
97306,0.0105
97307,0.0082999999999999
97308,-0.0102999999999999
97309,0.0095999999999999
97310,0.0013
97311,0.0065999999999999
97312,0.0346
97313,0.0175
97314,-0.0126
97315,0.0175
97316,0.0346
97317,-0.0146999999999999
97318,0.0346
97319,0.0030999999999999
97320,0.0015999999999999
97321,0.0346
97322,-0.0098999999999999
97323,0.0111999999999999
97324,-0.0057
97325,-0.0004
97326,-0.0193999999999999
97327,0.0182
97328,0.0346
97329,-0.0102999999999999
97330,0.0416
97331,-0.015
97332,-0.0009
97333,-0.0042999999999999
97334,-0.0087
97335,0.0021
97336,0.0065999999999999
97337,0.0416
97338,-0.0146999999999999
97339,-0.0135
97340,0.0346
97341,0.0339999999999999
97342,-0.008
97343,-0.0396
97344,-0.0005999999999999
97345,0.0175
97346,-0.0002999999999999
97347,-0.0326
97348,-0.0146999999999999
97349,0.002
97350,0.014
97351,-0.0257
97352,-0.0004
97353,-0.0112999999999999
97354,-0.0102999999999999
97355,0.0093999999999999
97356,0.0346
97357,-0.024
97358,-0.0104
97359,0.0111999999999999
97360,0.002
97361,-0.0112999999999999
97362,-0.024
97363,-0.0244999999999999
97364,-0.008
97365,-0.021
97366,-0.0161999999999999
97367,-0.0039
97368,0.0346
97369,-9.9999999999989e-05
97370,0.0082999999999999
97371,-0.0035999999999999
97372,0.0030999999999999
97373,-0.007
97374,-9.9999999999989e-05
97375,-0.0326
97376,-0.0084
97377,0.0112999999999999
97378,0.0346
97379,-0.0135
97380,-0.0035999999999999
97381,-0.0141999999999999
97382,0.0346
97383,-0.0112999999999999
97384,0.0416
97385,0.0493
97386,0.0043999999999999
97387,0.014
97388,-0.0087
97389,-0.015
97390,-0.0039
97391,-9.9999999999989e-05
97392,-0.0146999999999999
97393,0.0139
97394,0.011
97395,0.0179
97396,-0.0045
97397,-0.0002999999999999
97398,-0.0039
97399,-0.021
97400,0.0015999999999999
97401,-0.024
97402,0.0346
97403,0.0172
97404,0.0095999999999999
97405,0.008
97406,-0.0036999999999999
97407,0.0346
97408,-9.9999999999989e-05
97409,0.0134
97410,-0.0005999999999999
97411,-0.0145
97412,-0.0036999999999999
97413,0.0493
97414,-0.0098999999999999
97415,0.0081999999999999
97416,-9.9999999999989e-05
97417,-0.007
97418,0.0081999999999999
97419,0.0182
97420,0.011
97421,-0.0135
97422,-9.9999999999989e-05
97423,-0.024
97424,0.0346
97425,0.0101999999999999
97426,0.0417
97427,-0.0396
97428,0.0081999999999999
97429,-0.0326
97430,0.0416
97431,0.0093999999999999
97432,0.0346
97433,0.0399999999999999
97434,0.0043999999999999
97435,0.0346
97436,0.0399999999999999
97437,-0.0035999999999999
97438,-0.0103999999999999
97439,0.0105
97440,0.0082999999999999
97441,0.0112999999999999
97442,-0.0036999999999999
97443,-0.008
97444,-0.007
97445,-0.0084
97446,-0.0036999999999999
97447,-0.0244999999999999
97448,-0.0348999999999999
97449,-0.0016
97450,-0.0087
97451,-0.0146
97452,-0.0035999999999999
97453,0.0050999999999999
97454,-0.024
97455,0.0346
97456,-0.0262
97457,0.011
97458,0.008
97459,0.0493
97460,-0.0103999999999999
97461,-0.0002999999999999
97462,-0.0112999999999999
97463,-0.0098999999999999
97464,-0.007
97465,-0.024
97466,-0.0166999999999999
97467,0.0346
97468,0.0097
97469,-0.0244999999999999
97470,0.0346
97471,0.0172
97472,0.0346
97473,-0.0145
97474,0.0346
97475,0.0050999999999999
97476,0.0346
97477,-0.0005999999999999
97478,0.0093999999999999
97479,-0.024
97480,-0.0002999999999999
97481,-0.0057
97482,-0.0084
97483,0.0493
97484,-9.9999999999989e-05
97485,-0.007
97486,0.0075999999999999
97487,-9.9999999999989e-05
97488,0.0065999999999999
97489,0.0346
97490,0.0046999999999999
97491,-0.0257
97492,0.0346
97493,-0.0141999999999999
97494,-0.0267999999999999
97495,-0.0004
97496,-0.0145
97497,0.0346
97498,0.0065999999999999
97499,-9.9999999999989e-05
97500,-0.024
97501,-0.0161999999999999
97502,-0.0098999999999999
97503,-0.0230999999999999
97504,0.0015999999999999
97505,-0.007
97506,0.0013
97507,0.0346
97508,0.0346
97509,-9.9999999999989e-05
97510,0.0346
97511,-0.0267999999999999
97512,-0.0084
97513,0.0043999999999999
97514,0.008
97515,-0.024
97516,-0.0098999999999999
97517,0.0015999999999999
97518,0.0346
97519,-0.0135
97520,0.0095999999999999
97521,0.0055999999999999
97522,0.0346
97523,-0.024
97524,-0.0032
97525,-0.0257
97526,0.0252999999999999
97527,-0.0035999999999999
97528,0.014
97529,-0.0039
97530,-0.024
97531,-0.015
97532,0.0346
97533,-0.0035999999999999
97534,-0.0045
97535,0.0036
97536,-0.024
